S.NO|A.NO|COM|O.RANK|C.RANK|MARK|C.CODE|BRANCH|CHOICE NO|A.CATEGORY
4097|105147|MBC/DNC|6061|1016|183.5|1419|CS|5|OC
4098|153422|SC|6062|221|183.5|0001|EM|5|SC
4099|170338|MBC/DNC|6063|1017|183.5|1315|IT|3|MBC_DNC
4100|147125|BC|6064|3561|183.5|5008|ME|38|BC
4101|180651|BC|6067|3564|183.5|5901|ME|6|OC
4102|172224|SC|6068|222|183.5|0004|CM|4|SC
4103|249572|BC|6069|3565|183.5|1219|EE|7|OC
4104|131300|OC|6070|-|183.5|1419|EC|1|OC
4105|182258|BC|6072|3567|183.5|1210|EC|38|OC
4106|144096|BC|6075|3569|183.5|2006|MS|3|BC
4107|164218|BC|6076|3570|183.5|0002|FS|2|BC
4108|155187|BC|6077|3571|183.5|2702|CS|4|OC
4109|151490|MBC/DNC|6081|1018|183.5|1315|IT|5|MBC_DNC
4110|145046|MBC/DNC|6082|1019|183.5|2007|CM|8|MBC_DNC
4111|180588|SC|6083|223|183.5|0001|MI|1|SC
4112|140144|OC|6084|-|183.5|2007|MF|5|OC
4113|138116|BC|6085|3574|183.5|2005|ME|9|OC
4114|236622|BC|6086|3575|183.5|1219|EC|25|BC
4115|130867|OC|6089|-|183.5|1419|CS|14|OC
4116|176252|BC|6090|3577|183.5|2712|BT|6|OC
4117|244696|OC|6090A|-|183.5|1324|EE|7|OC
4118|228266|OC|6093|-|183.5|1315|CE|3|OC
4119|193085|BC|6095|3580|183.5|2005|EI|29|OC
4120|104401|BC|6096|3581|183.5|1219|EC|13|BC
4121|192387|BC|6097|3582|183.5|2377|EE|5|BC
4122|184605|BC|6099|3583|183.5|0001|IE|13|BC
4123|195208|BC|6100|3584|183.5|2615|EC|14|BC
4124|154491|SC|6101|225|183.5|0001|ME|1|SC
4125|169051|BC|6102|3585|183.5|5901|EC|10|OC
4126|106054|MBC/DNC|6103|1020|183.5|1315|ME|3|MBC_DNC
4127|201925|BC|6104|3586|183.5|4960|EC|19|OC
4128|140069|SC|6105|226|183.5|0001|ME|1|SC
4129|145330|BC|6108|3587|183.5|2007|MF|8|OC
4130|198877|BC|6109|3588|183.5|2709|CS|12|OC
4131|142032|BC|6110|3589|183.5|1113|CS|4|OC
4132|179547|BC|6111|3590|183.5|2007|MF|6|BC
4133|188311|BC|6113|3591|183.5|2608|EC|1|OC
4134|103489|MBC/DNC|6114|1021|183.5|0001|GI|1|MBC_DNC
4135|155629|MBC/DNC|6115|1022|183.5|1399|BM|3|OC
4136|143962|BC|6116|3592|183.5|1317|CS|12|OC
4137|157121|MBC/DNC|6117|1023|183.5|5901|EE|2|OC
4138|107214|BC|6118|3593|183.5|2704|EC|4|OC
4139|249234|MBC/DNC|6119|1024|183.5|2377|CS|7|MBC_DNC
4140|151775|BC|6121|3594|183.5|1219|IT|20|BC
4141|166592|BC|6123|3596|183.5|2005|ME|34|OC
4142|190771|BC|6124|3597|183.5|5901|EE|4|OC
4143|195330|BC|6125|3598|183.5|0001|MI|27|BC
4144|147039|BC|6128|3601|183.5|2718|EC|6|OC
4145|163296|BC|6129|3602|183.5|2007|CL|10|OC
4146|128202|BC|6130|3603|183.5|1317|CS|10|OC
4147|192502|MBC/DNC|6131|1026|183.5|1315|IT|8|MBC_DNC
4148|168508|BC|6132|3604|183.5|1304|IT|4|OC
4149|178497|BC|6133|3605|183.5|2006|IY|1|BC
